Title,Label
video afrikada kimlik kartı su verildiğini gösteriyor,0
fotoğraflar putinin dublörünü gösteriyor,0
video joe bidenın rishi sunakı tanıyamadığı anları gösteriyor,0
macrona yumurta atıldığı anları gösteren video güncel,0
kanserin b17 vitamini eksikliğinden kaynaklandığına yönelik iddialar,0
görsel ergenlik çağında mastektomi olan bir kişiyi gösteriyor,0
ekrem imamoğlu istanbulun deprem sorununun 100 yılda çözülebileceğini söyledi,0
video mansur yavaş meral akşenerin konya mitingini gösteriyor,0
fotoğraf chpden istifa edip memleket partisine üye olan bir grup insanı gösteriyor,0
görüntüler mehmet muşun derdini anlatan vatandaşı dinlemediğini gösteriyor,0
celal şengör istanbul depreminde muharrem incenin başkan olması gerektiğini söyledi,0
ali yurtsever youtube kanalında aynı anda engin altay ömer faruk gergerlioğlu hakan şükürü konuk aldı,0
fotoğraf cumhurbaşkanı erdoğanın 16 nisan 2023 şanlıurfa mitinginde çekildi,0
fotoğraf depremzedeler yapılan konutları gösteriyor,0
chpli edirne belediyesi şeyh kutbuddin izniki türbesini yıktı,0
marmara denizindeki eğitimde f16lar tcg anadoludan havalandı,0
mevlüt çavuşoğlu türkiyenin kudüse asker yollayacağını duyurdu,0
engin özkoç türkiyeyi 25 eyalete böleceğiz dedi,0
iletişim başkanlığı yalan haber üreten kişileri açıkladı,0
ekrem imamoğlunun su içerken görüntülendiği fotoğraf ramazan ayında çekildi,0
isviçre covid19 aşılarını tavsiye etmeyi durdurdu,0
ak parti milletvekili adayı nisa alptekin ismail alptekinin kızı,0
video ukraynada moskova patrikliğinin otoritesini kabul eden kiliselerin yakılmasını gösteriyor,0
fotoğraf seçim öncesi soğanların stoklandığını gösteriyor,0
videoda kemal kılıçdaroğlu uyuşturucu parasından temiz para olarak bahsetti,0
fazıl sayın dombra çaldığı görüntüler gerçek,0
kemal kılıçdaroğlu katıldığı programda hz muhammede dilsiz şeytan dedi,0
fotoğraf muharrem incenin eşi ülkü inceye 10 milyon tl değerinde range rover markalı araç aldığını gösteriyor,0
fotoğraf kemal kılıçdaroğlu abdullah öcalanı yan yana gösteriyor,0
ysk 2 milyonun üzerinde sığınmacının oy vereceğini açıkladı,0
resim 2023 model renault torosu gösteriyor,0
paylaşımdaki kemal kılıçdaroğlunun fotoğrafı güncel,0
görüntüler sırbistanda seçim sonrası kutlamaları gösteriyor,0
video ekrem imamoğluna yönelik güncel bir tepkiyi gösteriyor,0
iddiadaki ülkeler 6 şubat depremi öncesi elçiliklerini türkiyeden çektiler,0
abd ordusunda covid19 aşısı sonrası hiv virüsünde 500 artış görüldü,0
memleket partisi sözcüsü ipek özkal istifa etti,0
yeşil sol partinin seçim şarkısında türk askerini havaya uçurduk ifadesi geçiyor,0
video fransadaki emeklilik reformu karşıtı protestoları gösteriyor,0
devlet bahçelinin recep tayyip erdoğana hitaben konuşmasını içeren video güncel,0
belge ekrem imamoğlunun mason locası diplomasını gösteriyor,0
video ölen annesinin kalbini taşıyan kişiye tepki veren bebeği gösteriyor,0
iskoçyanın ilk müslüman başbakanı hamza yusuf kürtaj hakkına eşcinsel evliliklere karşı çıkacağını ilan etti,0
7 adet hurma yiyen birine zehir sihir işlemez dedikten sonra hurma yiyip fare zehri içen asrar raşidin öldüğü doğru,0
papa francisin beyaz mont giydiği fotoğraf gerçek,0
videoda kuran okuduğu görünen kişi levent kırca,0
rahibe teresa dr anthony fauci ilgili iddialar doğru,0
videodaki kişi volodimir zelenskinin dublörü,0
videoda yer alan rahip şişman kadınlar cennete giremez dedi,0
bill gate covid19 aşılamalarının yanlış bir uygulama olduğunu itiraf etti,0
video antalya larada çekilen ağaç kovuğunu gösteriyor,0
görüntüler teksasta açılacak olan şeytani bir oteli gösteriyor,0
sadece safkan ukraynalılardan kan bağışı kabul edileceğini yazan yazı gerçek,0
ali sunal güldür güldür showdan kovuldu,0
trumpın tutuklandığını gösteren fotoğraflar gerçek,0
fotoğraf dünyanın düz olduğunu kanıtlıyor,0
video kılıçdaroğlunun adaylığı sonrası bir üniversitede yaşanan tartışmayı gösteriyor,0
fotoğraf haarp istasyonunu gösteriyor,0
video talibanın vatandaşların telefonlarını imha ettiğini gösteriyor,0
fotoğraf kılıçdaroğlunun deprem bölgesine özel uçakla gittiğini gösteriyor,0
the simpson dizisi silicon valley bankin batacağını tahmin etti,0
video polonyada bir ufonun vurulma anını gösteriyor,0
ukraynadaki savaşta vurulmuş bina fotoğrafı sahte,0
fotoğraf altılı masanın gerçekleştireceği vaatleri gösteriyor,0
fotoğraf kılıçdaroğlunun cumhurbaşkanı adaylığından sonra yapılan kutlamada çekildi,0
video 6 şubat depremlerinden sonra bölgede yapılan çalışmaları gösteriyor,0
2009 tarihli haberde meral akşener selahattin demirtaşın karşılıklı dans ettiği ifadesi yer alıyor,0
harita türkiyedeki kadın milletvekilleri sayısını gösteriyor,0
ebb başkanı yılmaz büyükerşenin dünya emekçi kadınlar gününde zumba yaptığını gösteren video güncel,0
fotoğraf erkan başın milyon dolarlık villada yaşadığını gösteriyor,0
kemal kılıçdaroğlu chp genel başkanlığı görevinden istifa etti,0
video depremlerden önce abd gemilerinin boğazdan geçtiğini gösteriyor,0
ümit özdağ kemal kılıçdaroğlunu destekleyeceklerini açıkladı,0
putin rusyadaki bütün covid19 aşılarının imha edilmesini emretti,0
cem küçükün hepimiz yargılanırız dediği video güncel,0
kemal kılıçdaroğlunun meral akşenere çiçek verirken çekilen fotoğrafı güncel,0
video türkiyedeki depremlerin ardından hafriyat alanını göstermiyor,0
nato ülkeleri yaptıkları tatbikatla depremden sonra türkiyeyi işgale hazırlanıyor,0
video isveçte kuran yakan kişiye ait,0
konyasporluların protestosu yönetimin devletin yanındayız açıklaması sonrası gerçekleşti,0
almanya rusyaya savaş ilan etti,0
fotoğraf sahnede bir çocuğa yapılan cinsel tacizi gösteriyor,0
görseldeki polonya haritası gerçek,0
a haber yayınında laiklik sloganları atılan video güncel değil,0
video kahramanmaraş depremlerinin ilk haftasından beri dolaşımda,0
hatay büyükşehir belediye başkanı lütfü savaş mahalleli arasındaki diyalogu gösteren video 2019 yılında paylaşılmış,0
elazığ eski valisinin süleyman soyluya kamuoyunda an algı iyi dediği video 2020deki elazığ depremi sonrası çekilmiş,0
fotoğraftaki kişiler ahbap derneği tarafından dolandırılmadı,0
aydın büyükşehir belediye başkanının deprem bölgesine gönderdiği bebek bezlerini gösterdiği iddiasıyla paylaşılan fotoğraf güncel değil,0
video türkiyede deprem anında kırılan yer kabuğunu göstermiyor,0
video 20 şubat 2023 tarihinde hatayda meydana gelen depremlerden sonra çekilmedi,0
fotoğrafta hatay büyükşehir belediye başkanının yanındaki üniformalı kişi afrika prensi değil,0
atatürk büstü taşıyan arabanın görüntüleri depremden sonra çekilmedi,0
konteyner ev taşıdığı iddia edilen trenlerin videosu türkiyede çekilmedi,0
görsel depremzede bir ailenin fotoğrafını göstermiyor,0
haluk leventin özel uçakta çekilen fotoğrafı güncel değil,0
suriyeli çocuğu gösteren video kahramanmaraş depremlerinden değil,0
kahramanmaraş depremleri sonrası yanardağ oluşmadı,0
köpeklerin kurtarıldığı video kahramanmaraş depremleri sonrasında çekilmedi,0
öso komutanı depremin ardından suriyelilerin geri gönderilmesi türkiyeye seslenmedi,0
kahramanmaraştaki petrol kuyusunu abd değil tpao işletiyor,0
depremin sebebi depremden önce boğazdan geçen abd gemisi değil,0
hollandalı uzman depremin zamanını doğru bilmedi,0
7777ye gönderilen neredeyim mesajı konum bilgilerini ihtiyaç anında yetkililere bildirmiyor,0
afad doğu akdeniz bölgesinde tsunami uyarısı olmadığını açıkladı,0
fotoğrafların ikisi pazarcık depreminin ardından kahramanmaraşı gösteriyor,0
otoyolda darp edilen kamuflajlı iki kişi yağmacı değil,0
fotoğraf tekirdağdan hataya gelip kameralara devlet yok diyen birini göstermiyor,0
yağmacılara karşı devlet vur emri vermedi,0
ispanyol sismolog türkiyedeki depremin japonyadakinden 30 kat büyük olduğunu söylememiş,1
dünya kupasının gelirleri değil katar kupasının yarı finalinin gelirleri depremzedelere bağışlanacak,0
yavru köpeklerin yavru kedileri koruduğunu gösteren video 2022de ukraynada çekilmiş,0
videoda avusturyalı arama kurtarma ekipleri türk ekiplerden bahsetmiyor,0
ceza infaz kurumunda çekilen video yağmacılık yapan suriyelileri göstermiyor,0
2010 haiti depremi sonrası çocuk kaçırmalarının unicef ilgili olduğu iddiaları yanlış,0
fenerbahçenin deprem bölgesine gönderdiği yardım tırı yağmalanmadı,0
ece üner haluk levent oğuzhan uğur hakkında paylaşımdaki açıklamayı yapmadı,0
kemal kılıçdaroğlunun yer aldığı fotoğraf 6 şubat 2023 kahramanmaraş depreminden sonra çekilmedi,0
sakaryada 6 şubat 2023 tarihinde 55 büyüklüğünde deprem olmadı,0
video 2021de miamide bir apartmanı gösteriyor,0
taşın üstünde ağlayan çocuk fotoğrafı 6 şubat depremi sonrası çekilmedi,0
video deprem sırasında türkiyede patlayan nükleer santrali göstermiyor,0
video depremin ardından kabede türkiye dua edildiğini göstermiyor,0
bir kişinin yüksekten düştüğünü gösteren video 6 şubat 2023 depremi sırasında kaydedilmedi,0
malatyada üç yıllık olduğu iddia edilen yıkılan rezidans 20 yıllıktı,0
afad samsunda bir saat içinde deprem olacak uyarısı yapmadı,0
videodaki bina 6 şubat 2023 kahramanmaraş depreminde yıkılmadı,0
toggun üretimi 2027 yılına ertelendi,0
bilecik belediye başkan vekili melek mızrak subaşı 60 bin tllik küpe taktı,0
isviçre türkiyeden enflasyon gerekçeli ilticaları kabul etme kararı aldı,0
farklı ülkelerde çekildiği iddia edilen aynı hastane videoları pandeminin prodüksiyon olduğunu gösteriyor,0
altılı masanın mutabakat metninde fetöcülerin devlet kadrolarına döneceği yazıyor,0
video kievi istila eden kargaları gösteriyor,0
anıtkabirde saygıyla eğilirken fotoğraflanan kişi japon bakan,0
eli zincirlenen kadın fotoğrafı afganistanda çekildi,0
demokratik kongo cumhuriyetinde elektrik yüklü taşlar keşfedildi,0
muhyiddin ibnül arabi osmanlı sonrasında kurulacak türk devletinin 10 osmanlı gücünde olduğunu tahmin etti,0
videoda putin erdoğanın dünyanın güçlü liderlerinden olduğunu söylüyor,0
youtubeda me at the zoo videosundan önce yüklenen bir video ortaya çıktı,0
video bir papazın ölü bir adamı dirilttiğini gösteriyor,0
video isveç ordusunun askeri geçit törenini gösteriyor,0
video nadir görünen yıldırım topunu gösteriyor,0
fotoğraf 1960 yılında divan pastanesinde çekildi,0
milyoner olmak ister programında türkiyenin ortalama penis boyunun kaç santim olduğu soruldu,0
videoda ermenistan başbakanı paşinyan pkklılarla dans ediyor,0
cristiano ronaldonun mikrofonu fırlattığı video al nassrda çıktığı ilk idmandan,0
oreo bisküvisi domuz sütü içeriyor,0
türk hava yolları avrupada yer alan reklam afişinde arap kıyafetli türk ailesini kullandı,0
casio shakiraya cevap verdi,0
dünya ekonomik forumu pedofilinin suç olmaktan çıkarılması gerektiğini söyledi,0
avustralya sosyal kredi sistemi adında yeni bir sisteme geçiyor,0
bill gate hayvanlara iyi genetik özellikler kazandırmak aşı yapılması gerektiğini söyledi,0
2022de gerçekleşen sporcu ölümlerine dair iddialar doğru,0
greta thunbergin almanyada gözaltına alınması kurgu muydu,0
eski başbakan şükrü saraçoğlunun din zehirdir ifadesini kullandığı doğru,0
pope benedict xvi vasiyetinde cenazesinde bidenı istemediğini söyledi,0
orta gelirliye konut kredisi asgari gelir beyanı 45 bin tl olmalı,0
türkiyenin ortalama iq seviyesi 2023te 89a geriledi,0
15 temmuz şehitler köprüsünün ilk adı boğaziçi atatürk köprüsü müydü,0
toi 700d gezegeninin keşfi haberi güncel,0
abdde faa sisteminin kesintisine siber saldırı oldu,0
olena zelenska paris ziyaretinde 40 bin euro harcadı,0
covid19 aşısı sperm sayısını azaltıyor,0
meral akşenerin yer aldığı reklam billboardları gerçek,0
video kanadada bir polis memurunun müslüman bir kadının başörtüsünü çıkarıp şiddet uyguladığını gösteriyor,0
video israil polisinin filistinli bir çocuğu boğduğu anı gösteriyor,0
video 10 ocak 2023 tarihinde endonezyada meydana gelen depremi gösteriyor,0
paylaşımdaki görüntüler ovidio guzmanın yakalanmasının ardından yaşanan çatışmalara ait,0
volodimir zelenski klaus schwabın bulunduğu fotoğraf güncel,1
ab kişisel karbon kredisi sistemini uygulamaya karar verdi,0
eyfel kulesi kürtlere destek amacıyla sarıkırmızıyeşil renklerle işıklandırıldı,0
fotoğraf türkiyenin keşfettiği doğal gaz rezervlerine boru döşediğini gösteriyor,0
bayraktar kızılelma dünyanın ilk insansız savaş uçağı,0
cristiano ronaldoya 7 numarayı bırakmayan oyuncunun sözleşmesi feshedildi,0
video bir uçağın chemtrails püskürttüğü anı gösteriyor,0
video meksikadaki yavru dinozorları gösteriyor,0
1 ocak 2023te kâbeye kar yağdı,0
andrew tatein yerinin tespit edilmesi pizza kutuları sayesinde,0
abd başkanı joe biden konuşmasının ardından boş salonu selamladı,0
pariste ahmet kaya kültür merkezine saldıran kişi türk,0
elon musk twitter beğeni butonu rengini değiştirdi,0
izmirde yılbaşı kutlamasına karşı bildiri dağıtan grubu gösteren video güncel,0
çinde insanların üzerine dronelar bilinmeyen sıvılar sıkılıyor,0
2023ten itibaren iphone 6 telefonlarda whatsapp kullanılamayacak,0
fotoğraf togg fabrikasının önündeki hazır otomobilleri gösteriyor,0
fotoğraf seri katil john wayne gacynin çocukluk fotoğrafını gösteriyor,0
fda covid19 aşılarının kan pıhtılaşmasına sebep olduğunu açıkladı,0
celine dion aşı yüzünden hastalığa yakalandı,0
armağan çağlayanın hayatını kaybettiğine dair iddia doğru,0
fotoğraf imamoğlunun konyada kendisiyle konuşan kadın öğrenci önceden tanıştığını gösteriyor,0
ectolife yapay rahim tesisi gerçek,0
videodaki yağ şişesi 5 litreden eksik doldurulmuş,0
arjantin merkez bankası messinin fotoğrafını banknotlara koyacak,0
joe jill bidenın yanında zelenskiyi gösteren fotoğraf gerçek,0
dubaide gökyüzünde görülen cisimler meteor,0
wef evcil hayvanların katledilmesi gerektiğini belirtiyor,0
görsel nükleer patlamayı görmüş kız çocuğunu gösteriyor,0
faslı futbolcu bounou portekiz maçının basın toplantısında arapçadan başka dilde konuşmayı reddettiği salona tercüman geldiği doğru,0
human meat project insan eti projesi gerçek,0
dr charles hoffeun turbo kanser covid19 aşılarıyla ilgili iddiaları doğru,0
baal enci aga latince baal kraldır anlamına geliyor,0
dünya kupalarının üçüncü maçlarında kempes maradona messi penaltı kaçırdı,0
luis figo ronaldoyu oynatmadığı fernando santosa şarlatan dedi,0
görseldeki karton bardaklar starbucks tarafından üretildi,0
tacize uğrayan kadının videosu 2022 dünya kupasında çekildi,0
disney dizisinde çocuklar ellerindeki harflerle we love you satan yazdı,0
talibanın kadınları kırbaçladığı video güncel,0
fotoğraflar ukraynadaki sahte sivil ölümlerini gösteriyor,0
ankarada bir grup esnaf chp genel merkezi önünde ekonomik krizi yüksek faturaları protesto etti,0
fotoğraftaki liste gaziantepşahinbey toki kura sonuçlarının tümünü gösteriyor,0
suudi arabistan milli takımına arjantin galibiyeti sonrası rollsroyce marka otomobil hediye edildi,0
bir uçağın havada kaybolduktan 37 yıl sonra iniş yaptığı iddiası doğru,0
messi polonya maçında maçın oyuncusu ödülünü kazanıp mac allistere verdi,0
fotoğraftaki balenciaga kampanyalarından sorumlu olduğu iddia edilen lotta volkovayı gösteriyor,0
leman kapağında zelenskiyi iskelet şeklinde tasvir etti,0
black friday teriminin köle ticaretiyle ilgisi var,0
video mısırdaki güncel protestoları gösteriyor,0
videoda golü atan kişi usain bolt,0
katar dünya kupası açılışında çocuklar kuran tilaveti verdi,1
fotoğraf iranda atatürk tişörtü giyen bir kadını gösteriyor,0
fransa cumhurbaşkanı emmanuel macrona tokat atıldığı video güncel,0
türkiye organize suç endeksinde dünyada birinci sırada,0
dsö başkanı hatırlatma dozu çocukları öldürecek dedi,0
finlandiya vatandaşlarına iyot hapı önerisi ukraynarusya savaşı nedeniyle,0
japonyada görünmezlik pelerini icat edildi,0
bill gatesin kızları çocukken aşı olmadı,0
chpli selin sayek böke paylaşımda geçen ifadeleri söyledi,0
türkiye 2023 bütçesinde uzay çalışmalarına 28 bin tl ayırdı,0
görsel rusya saldırısından sonra ukraynadaki elektrik kesintisini gösteriyor,0
videodaki gösteriler çinin lanzhou kentinde yapılmış,0
video ingiltere başbakanı rishi sunakın göreve başlamadan önce çalışma yerini kutsadığını gösteriyor,0
fenerbahçe avrupa liginde galatasaraydan sonra namağlup lider çıkan ikinci türk takımı oldu,0
katar milli takım kaptanı hassan alhaidous 2022 dünya kupasındaki ilk maçına filistini temsil eden kol bandıyla çıktı,0
morgan freeman müslüman oldu,0
madame tussaud müzesinden kanye west heykeli kaldırılırken hitler heykeli hâlâ sergileniyor,0
elon musk twitter çalışanını kendi fotoğrafının yer aldığı bir eposta kovdu,0
fotoğraf milli muharip uçağının üretim tesisini gösteriyor,0
video ru ordusuna gönüllü katılan birliği gösteriyor,0
fotoğraf jüpiteri gösteriyor,0
video 23 kasım düzce depreminden sonra çekildi,0
görüntüler düzce depremi sonrası çekildi,0
dünya kupası açılış maçında tribünlere içinde seccade dini kitaplar olan hediye çanta bırakıldı,0
video pençekilit hava harekatından bir görüntü,0
fotoğraf imran khanın hastaneye kaldırılışı esnasında çekildi,0
videodaki 7 bin abd askerinin görüntüleri güncel,0
elon musk twitter yöneticisini canlı yayında kovdu,0
fotoğraf katarda stadyumlarda alkol yasağının delindiğini gösteriyor,0
videodaki kişiler taksimde yaşanan patlamayla dalga geçiyor,0
video 20 kasımda gerçekleştirilen hava harekatından,0
görüntüler türkiyeye giriş yapan afganları gösteriyor,0
tiktokta video yayınlayan kadın taksim patlamasındaki zanlı ahlam al bashirin kardeşi,0
video 13 kasım 2022 tarihinde taksimde gerçekleşen saldırıyı gösteriyor,0
birleşik krallık bombalı saldırıdan üç gün önce uyarıda bulundu,0
edirnede bir genç suriyelileri erzak dağıtılacak diyerek 10 kasımda atatürk büstü önünde topladı,0
iran parlamentosu 15000 protestocuya ölüm cezası verilmesine karar verdi,0
cartoon network 30 yılında kapanıyor,0
new york yüksek mahkemesi işten atılan aşısız personellerin görevlerine iadesine karar verdi,0
galatasarayda forma giyen eski futbolcu didier drogba müslüman oldu,0
görselde yer alan tweet ali sürmeli tarafından paylaşıldı,0
fotoğraf ian kasırgasını gösteriyor,0
balıkların hafızası fazla 8 saniye,0
abd başkanı joe bidenın eşi jill biden nfl maçı öncesi yuhalandı,0
mahsa amininin mezarında tek yol atatürk sloganı atıldı,0
shakiranın ojos asi şarkısı babası tarafından ölen kardeşine yazılan bir şiir miydi,0
trt spikeri deniz demirin işine son verildi,0
lozan antlaşmasının gizli maddeleri var,0
yıllardır banyo yapmayan hacı amca yıkandığı öldü,0
gazete okumazsanız bilgi alamazsınız gazete okursanız yanlış bilgi alırsınız sözü denzel washingtona ait,0
mısırdaki karnak tapınağından çekildiği söylenen samanyolu fotoğrafı gerçek,0
japonya ekonomi bakanı ekonominin kötü gidişi sebebiyle istifa etti,0
barack obamanın yanındaki kişi michelle obama,0
bbc savaş muhabirinin ukraynadaki haberi kurgu,0
jongun vladimir putinin buluşması güncel,0
video ingiltere başbakanı rishi sunakı ibizada dans ederken gösteriyor,0
video dans eden iranlı bir babayı gösteriyor,0
fotoğraf ukrayna cumhurbaşkanı volodimir zelenskiyi onur yürüyüşünde gösteriyor,0
fotoğraf kievde kamikaze dronlardan birini vurmaya çalışan kişiye ait,0
joe biden katıldığı açılışta boşlukla konuştu,0
almanyada 1971 yılından beri maden kazası olmuyor,0
fotoğraf norveçteki bir kömür madeni yemekhanesini gösteriyor,0
pfizer yetkilisi covid19 aşılarının test edilmediğini itiraf etti,0
almanyada hava sebebiyle güneş panelleri 30 bin rüzgar tribünü işlevsiz hâlde,0
trende cinsel ilişkiyi gösteren video ingiltereden,0
1956 tarihli bir video covid19 salgınını öngördü,0
video isveçteki parçalı güneş tutulmasını gösteriyor,0
videodaki paraşüt kazası görüntüsü ugandada çekildi,0
lady gaganın zeki müreni taklit ettiği doğru,0
fotoğraf 2 dünya savaşında patlama sonrası işine devam eden sütçüyü gösteriyor,0
video abdye ait b2 spirit hayalet uçağının polonyaya geldiğini gösteriyor,0
kelebeklerin ömrü bir gün,0
video seferberlik nedeniyle ülkeden kaçan rusları gösteriyor,0
putin artık sadece türkiyeye gaz vereceğiz dedi,0
video almanyada enflasyon protestolarında polis müdahalesini gösteriyor,1
einsteinı gitar çalarken gösteren fotoğraf orijinal,0
papanın trump obamaya karşı farklı tepkileri gerçeği yansıtıyor,0
lionel messi erling haalandın yaşındayken la ligada kaç gol attı,0
paylaşım türkiyedeki güvenilir haber kaynakları 2022 listesini gösteriyor,0
floridada kasırganın yıktığı kasabaya yardım gönderilsin ukrayna bayrağı asıldı,0
katar 2022 dünya kupasında uygulanacak yasaklara ilişkin bir poster yayınladı,0
videoda gol atan futbolcu erling haalandın kuzeni albert tjaland,0
chp lideri kemal kılıçdaroğlunu abdde karşılayan kişi eski milletvekili aykan erdemir,0
tıka basa dolu gözüken otobüs görüntüsü istanbuldan,0
kızılhaç ukraynadaki çalışmalarını askıya aldı,0
rusya kırım köprüsü saldırısının ardından lamel markasını bombaladı,0
video ian kasırgası sonrası florida sokaklarını gösteriyor,0
iranda mollaların kovalandığı görüntüler güncel,0
video malezyada çekilen bir şampuan reklamını gösteriyor,0
video gerçek bir yapay zeka robotu yapılan röportajı gösteriyor,0
video rusyada seferberlik ilanının ardından askere alınan kişiyi gösteriyor,0
bill gate genetiği değiştirilmiş sivrisineklerle dünya nüfusunu azaltmaya çalışıyor,0
video buckingham sarayından kaçan çıplak bir çocuğu gösteriyor,0
panoda isviçrede doğalgazı fazla açan komşularını şikayet edenlere para ödülü verileceği ifadesi yer alıyor,0
videodaki avrupa komisyonu başkanı ursula von der leyen suyu israf etmeden el yıkanacağını gösteriyor,0
almanya covid19 aşılarını durdurdu,0
fotoğraf ru çin askerlerinin ortak tatbikatını gösteriyor,0
abd başkanı joe bidenın 4 yıl önce öldüğü yerine ikizinin geçtiği doğru,0
nasa okyanus araştırmalarını durdurdu,0
görselde hitlerin yanındaki kadın kanada başbakan yardımcısı chrystia freelandin büyükannesi,0
dr mehmet özün yer aldığı fotoğraf montaj,0
starbucks ekim ayından itibaren nakit para kabul etmeyecek,0
video titanikin battığı sırada çekildi,0
ii abdülhamid döneminde toprak kaybedilmedi,0
aya iniş görüntüleri yönetmen stanley kubrick tarafından stüdyoda çekildi,0
cumhurbaşkanı recep tayyip erdoğan tarafından kaleme alınmış bir gençliğe hitabe var,0
20 tllik bir madeni para basıldı,0
tekirdağ şarköyde vatandaşların şarap çeşmesi yaptırdığı iddiası doğru,0
ediz hun göç ilgili bir tweet paylaştı,0
11 eylül saldırısı hakkında konuşan kişi donald trumpın avukatı,0
fotoğraf darya duginanın suikastını gerçekleştiren natalia vovkun cesedini gösteriyor,0
selçuk bayraktar bor 33 gün havada kalan iha yapacağız dedi,0
japonlar izmirin kurtuluşuna özel video hazırladı,0
eski milletvekili haluk pekşen covid19 aşısı nedeniyle hayatını kaybetti,0
videoda hillary clinton satanist bir ritüelde,0
fotoğraf hulusi akar abdullah gülü netanyahuyla aynı karede gösteriyor,0
video litvanyabelarus sınırına çekilen tel örgüyü gösteriyor,0
vladimir putine suikast girişimi gerçekleşti,0
mansur yavaş twitterdan aday olduğunu açıkladı,0
barack obamanın atatürkün portresini takdim ettiği video gerçek,0
suudi arabistan savunma bakanı çatapatları bomba sanıp kaçtı,0
görseldeki heykelleri chpli bir belediye yaptırdı,0
videodaki kişi kraliçe ii elizabeth,0
çocuk felci guillainbarré sendromu olarak yeniden adlandırıldı,0
ingiltere kraliçesi ii elizabethin vefatının ardından köpekleri canlı halde onunla gömülecek,0
the simpson maymun çiçeği virüsünü tahmin etti,0
fotoğraf alaska ağaç kurbağasını gösteriyor,0
ingiltere hamile kadınlar aşı önerisini kaldırdı,0
videodaki hayvanların ölüm nedeni aşı,0
bir twitter hesabı kraliçe ii elizabethin 8 eylül 2022 tarihinde öleceğini bildi,0
domatese ihracat yasağı getirildi,0
fotoğraf ukraynadaki bir nazi düğününü gösteriyor,0
fotoğraftaki altı kirli şahıs abd başkanı joe biden,0
video eskişehirde yabancı uyruklu 3 şahsın ellerinde gerçek kılıçlarla dolaştıklarını gösteriyor,0
pfizerın eski çalışanı mrna aşılarında graf olduğunu doğruladı,0
edirnede bir genç suriyelileri bedava erzak var diyerek kandırıp bulgaristan sınırında bırakıp kaçtı,0
paylaşımdaki illüstrasyon arap bir karikatüriste ait,0
video zeytinburnunda pakistanlı sığınmacıların toplandığı bir protestoyu gösteriyor,0
türk takımları ertem şenerin anlattığı hiçbir maçı kazanamadı,0
zelenski 17 milyon hektar tarım arazisini abdli şirketlere sattı,0
hollandalı çiftçiler eylemlerinde tank kullandılar,0
kanadada 2 haftada hayatını kaybeden 6 doktorun ölüm sebebi covid19 aşısı,0
video ukraynada rusya tarafından yakılan tarım arazisini gösteriyor,0
videodaki görüntüler hollandalı çiftçilerin protestosuna ait,0
dsö başkanı tedros adhanom covid19 aşısı olmadı,0
jose mourinho maç sonunda galibiyet filistin dedi,0
bir ru hacker aşılıların 7 gün 24 saat izlendiğini ispat etti,0
video italyada ukrayna savaşı karşıtı eylemcileri gösteriyor,0
dünya ekonomik forumu wef iklim değişikliği mücadele uzay baloncuklarını kullanmayı öneriyor,0
ismet inönü asker kaçağı mıydı çürük raporu vardı,0
abd başkanı joe bidenın dondurma kamyonu sesi sonrası dikkati dağılıyor,0
görsel 2021 yangınları sonrası inşa edilen bir oteli gösteriyor,0
görsel eyfel kulesi reddedilen tasarımları gösteriyor,0
johnny depp irandaki matem törenine katıldı,0
beynimizin yüzde 10unu kullanıyoruz,0
izmir büyükşehir belediyesi ormanda su arayan kadın temalı dans gösterisi düzenledi,0
greta thunberg ağaçları korumak çinlilerden yemek çubuklarını bırakmalarını istedi,0
edevlet üzerinden yapılan adsoyad değişikliği mültecileri kapsıyor,0
videoda şarkı söyleyen kişi selahattin demirtaşın kızı delal demirtaş,0
video lozan antlaşmasının hemen ardından inönünün yunanistana ziyaretini gösteriyor,0
natonun türkiyeye izinsiz müdahale edebileceği doğru,0
ciain 2050 türkiye haritası gerçek,0
zelenski erdoğanla görüşmesinde dünya 5ten büyüktür tişörtü giydi,0
görsel ii dünya savaşında üretilen ters ayakkabıları gösteriyor,0
dünyanın dönüş hızının artması yıkıcı sonuçlara olacak,0
rusya parlamentosu rusyanın dünya sağlık örgütü dünya ticaret örgütünden çıkması karar aldı,0
fuat oktay binali yıldırım aynı kazazedeye yardım etti,0
görselde yer alan poster 2023te yapılacak olan rockn coke ait,0
yere düşen yiyecekler 5 saniye içinde yerden alındığında yenilmesinde bir sakınca olmaz,0
vikipedi nancy pelosinin ölüm tarihini açıkladı,0
ronaldo sahip olduklarını arkadaşı albert fantrauya borçlu olduğunu söyledi,0
video bangladeşte akaryakıt zamları üzerine yapılan protestoları gösteriyor,0
maymun çiçeği virüsü kapı kolu tuvalet yüzeylerde 120 yıl yaşıyor,0
giyim markası zaranın fransadaki mağazasına başörtülü kadınların girmesini yasakladı,0
abdülhamit han sondaj gemisini durdurun çağrısı yapıldı,0
adolf hitler eva braunun fotoğrafı vogueda yayımlandı,0
bim aktüel ürün kataloğunda yer alan psikolog seansı gerçek,0
video pelosinin ziyareti öncesi tayvan yakınlarındaki abd savaş uçaklarını gösteriyor,0
dsö direktörü tedros adhanom ghebreyesus tutuklandı,0
rusya savunma bakanı sergey şoygu sovyetler birliği geri dönecek dedi,0
favipiravir covid19 hastalarında ölüm oranını 5 kat artırıyor,0
