Title,Label
erdoğanın değişim açıklamaları anlama geliyor,1
hollandada bir kilise çanlarıyla uzun ince bir yoldayım çalındığı iddiası,1
hamasın üç aşamalı esir takası ateşkes planı,1
görsel türkiyenin sefalet endeksinde güncel sıralamasını gösteriyor,0
görsel ermenistan başbakanı nikol paşinyanın ermenilere karşı soykırım yapılmamıştır açıklaması yaptığını gösteriyor,0
boşandığı kadını öldüren erkek cinayetten önce kaç yıl hapis yatacağını araştırmış,1
görüntünün düz dünyayı çevreleyen buzulları gösterdiği iddiası,0
video abddeki eylemlerden değil,0
küllerinden yeniden doğdu notre dame katedrali,1
nato genel sekreterinin rusya ukrayna çatışmasıyla ilgili yüzyılın büyük savaşı olacak dediği iddiası,0
videodaki performansı gerçekleştiren kişinin türk olduğu iddiası,0
özgür özel fasta usfp birinci sekreteri driss lachgar bir araya geldi,1
69 kişinin öldüğü fuat koku sitesinin iddianamesi 22 ay sonra tamamlandı şüpheliler gerekli önlemleri almamıştır,1
ilaç fiyat farkı sağlık hakkını engelliyor,1
cheatgpt yapay zekayı gizliden gizliye kullanmak,1
ambarlı limanında konteyner gemisi yan yattı,1
ideal cumhuriyet köyü projesini atatürk çizdi iddiası,0
fenerbahçenin deprem bölgesine gönderdiği yardım tırı yağmalanmadı,0
avustralya sosyal kredi sistemi adında yeni bir sisteme geçiyor,0
videonun the simpsonsta namaz sahnesi geçtiğini gösterdiği iddiası,0
chpli başarırın hakimi tanıyorum adil tarafsız karar verir cümlesiyle ilgili iddialar,0
öldürülen gazeteciler yapılan eylemde gözaltına alınan 55 kişi serbest bırakıldı,1
fotoğrafın yönü trabzonu gösteren bir tabelaya ait olduğu iddiası gerçek,0
eposta uygulaması gmail kapatılıyor,0
fotoğraf ornitorenk yavrusunu gösteriyor,0
almanya eurofighter satışı ilk onayı verdi süreç işleyecek,1
tügvadan üniversite öğrencilerine ağ kurma eğitim vaadi,1
bilim insanlarının zamanı geri almayı başardığı iddiası,0
sma hastaları ilaçların devlet tarafından karşılanacağı açıklandı,0
helal akreditasyon kurumunun keseceği cezalar artırıldı,1
almanya hükümeti sel felaketinin ardından vatandaşlarına mali yardım yapmadı,0
fransadaki deniz feneri 12 milyon dolar maaşla çalışacak bekçi aranıyor,0
zeytin hasadı yaparken akıma kapılıp ağaçtan düşen kişi hayatını kaybetti,1
depremin birleştiremediği ülke,1
fotoğrafın taksim patlamasından olduğu iddiası,0
cumhurbaşkanı erdoğan alev alatlının cenazesinde konuştu bizimle yol arkadaşlığı yapan bir ablamızdı,1
ertuğrul özkök kahvaltı masası testi 70inizde mick jagger olmak istersiniz yoksa paul mccartney,1
fotoğraf ukrayna cumhurbaşkanı volodimir zelenskiyi onur yürüyüşünde gösteriyor,0
sinovacın coronavac aşısının etkinliğini yüzde 70 olarak açıkladığı iddiası,0
fotoğrafın türkiyeye gelen s400 füzelerini gösterdiği iddiası,0
izmir gerçekten chpnin kalesi,1
fotoğraf fenerbahçe maçı sonrası sahaya giren trabzonsporlu taraftarı gösteriyor,0
iranlı sosyal medya fenomeni kağıthanedeki evinin penceresinden düştü evde mahsur kalan çocuğunu itfaiye kurtardı,1
19 ilde terör operasyonu 40 gözaltı,1
çukurova belediyesinde silah sesleri tartıştığı birim şefini bacağından vurdu,1
videodaki kişinin kürt neymar lakaplı futbolcu olduğu iddiası,0
istanbulda yağmur etkili oluyor,1
2024tus ikinci dönem ek yerleştirme sonuçları açıklandı,1
microsoft 1999da omicron isimli oyun çıkardı,0
insan nesneleri görünmez yapabilen mega kalkan gerçek,1
chpli nazlıakadan erdoğanın gençler evlenmiyor sözlerine ekonomi cevabı,1
video bill gatese ait bir yapay et tavuk çiftliğinin yandığını gösteriyor,0
halk tv binasına saldırı zanlı yakalandı,1
ikbal uzuner ayşenur halili katleden semih çelikin ailesi soyadını değiştirmek istiyor,1
elon musk donald trumpın danışmanı olacak,1
barbarları beklerken bayram kalabalığı kitlelerin tekinsizliği,1
cumhurbaşkanı erdoğan sadece oy kaybı değil kan ruh kaybı var,1
trafiğe kayıtlı araç sayısı 31 milyonu aştı,1
doğu ekspresi seferleri başlıyor,1
afad ekipleri umke sednaya hapishanesinde arama kurtarma operasyonu yürütüyor,1
videonun italyada aşıdan ölen inekleri gösterdiği iddiası,0
15 temmuz şehitler köprüsünün ilk adı boğaziçi atatürk köprüsü müydü,0
kemal kılıçdaroğlu chp genel başkanlığı görevinden istifa etti,0
aydında 35 ton tağşişli zeytinyağı ele geçirildi,1
afadın türkiyede fay hatlarının gittikçe yayıldığını açıkladığı iddiası,0
frida kahlonun diego riveraya yazdığı söylenegelen veda mektubu,0
fotoğraf anıtkabirde yere yatan insanları gösteriyor,0
videonun zaman yolculuğuyla çekilen isa peygamberi gösterdiği iddiası,0
hindistanda bir çocuğun müslüman olduğu duvara asıldığı iddiası,0
görsel gerçek bir balina gözünü gösteriyor,1
video israilin gazzedeki su tankı saldırısını gösteriyor,0
yoğun bakımda tedavisi süren ferdi tayfur ameliyat edildi,1
kaçak trafo günde bin 300 hanelik kaçak elektrik kullanmışlar,1
macaristan parlamentosu türkler kardeşiz ibaresini anayasalarına eklemedi,0
mardinde iş cinayeti inşaatın 6ncı katından düşen işçi öldü,1
hamburg üniversitesinin yapılan otopsilerin ölümlerin sadece yüzde 1inin covid19dan kaynaklandığını gösterdiği iddiası,0
görselin ii ramses adına düzenlenen pasaportu gösterdiği iddiası,0
trumpın yeniden seçilmesi türkiyeabd ilişkilerini etkileyebilir,1
at yalanı severler inananı,1
görselin demirtaşın meral danış beştaşa destek veren mektubunu gösterdiği iddiası,0
hakkında soruşturma başlatılan istanbul barosundan açıklama geldi,1
sapkın tarikattan israilli milyardere villanın hikayesi,1
bricse orta doğu dokunuşu yeni üyelerin getirdiği dinamikler,1
derslere iki haftadır gelmeyen öğrencisinin suriye dışişleri bakanı olduğunu öğrendi,1
ilginç gerçek 2018den beş doğru bilgi,1
covid19 aşısı insanlara maymun domuz genleri enjekte edileceği iddiası,0
mansur yavaştan milli judocu emre yazgan başsağlığı mesajı,1
abdüllatif şenerin hacı bayram veli üniversitesine rektör olduğu iddiası,0
bill gatesin trakyada geniş topraklar aldığı iddiası,0
kenan işıkın sağlığıyla ilgili yeni gelişmeler yaşandığı iddiası,0
stgm antakyada sivil toplum örgütleri bir dayanışma ofisi açtı,1
köpeklerin kurtarıldığı video kahramanmaraş depremleri sonrasında çekilmedi,0
devlet bahçeli geleceğimiz geçmişten aldığımız derslerle şekillenmektedir,1
nepalli model jane garrettin 2023 kainat güzeli seçildiği iddiası,0
almanya rusyaya savaş ilan etti,0
arda turan alemin güzel kızını bir akşam güneşinde iki bira tarihe gömdük dedi,0
örgütlü mücadele yaşatır meksikadan türkiyeye deprem sivil toplum,1
kılıçdaroğlunun erdoğan asrın lideridir dediği videonun gerçek olduğu iddiası,0
dünyanın ilk siha gemisi tcg anadolu,1
arjantin hindistan türkiyenin covid19 vakalarıyla ilgili videolarının telefona virüs bulaştırdığı iddiası,0
msb sitesine göre idlibdeki saldırıda 159 askerin hayatını kaybettiği iddiası,0
uzaydan gönderilen titanyum çubuklarla deprem yaratıldığı iddiası,0
istanbuldaki bir üst geçitte yaşanan yoğunluğu gösteren video güncel,0
videonun vladimir putine selam veren bir güvercini gösterdiği iddiası,0
ihsan bayram sitesi davasında yeni gelişme seyhan belediyesi eski imar müdürü hakkında iddianame hazırlandı,1
erdoğan 81 ilimizde tek bir iktidar var,1
erdoğandan şama sürpriz ziyaret iddiası emevi camiini ziyaret edebilir,1
draymond green aşıyla ilgili sosyal mesaj içeren bir tişört giydi,0
grip aşısı içeriklerinde bulunan maddeler ilgili iddialar doğru,0
dsö başkanı tedros adhanom ghebreyesusun silahlı örgüt yöneticisi olduğu iddiası,0
rakamları farklı yerlerde olan saat gerçek,1
işıltılı bir sinéad oconnor portresi,1
video çindeki otoyollarda kullanılan lazer ışıkları gösteriyor,1
ab şama üst düzey diplomat gönderiyor,1
233 dereceyle türkiyenin soğuk ili oldu,1
gazeteciler cemiyeti gazetecilere zulmü mevzuata uyduran idarecileri kınıyoruz,1
aşı olanların mr çektirmesine izin verilmiyor,0
papağan alexin ölmeden önce sahibine benim üzülme seni seviyorum dediği doğru,0
izmirde gaziemir bucayı etkileyen yangınlar kontrol altına alındı,1
meral akşenerin ümit özdağın stratejik göç mühendisliği kitabını gösterdiği iddiası,0
imamoğlu akşener kılıçdaroğlu siyasette winnerlık,1
johnny depp irandaki matem törenine katıldı,0
videonun insan şeklinde bir kadın robotu gösterdiği iddiası,0
israilhamas savaşı bölgesel bir çatışmaya dönüşecek,1
ekonomik kriz ekranları vurdu yılbaşı gecesi kanallarda var,1
videodaki yengeç tencerede pişerken ekmek yiyor olabilir,0
erdoğanın bingöl mitingindeki kalabalığa diyarbakır seslendiği iddiası,1
tüik verileri ortaya koydu işte yüksek beyin göçü oranına sahip iş alanları,1
izmir barosu istanbul barosu yalnız değildir,1
binaya kurşun yağdırmıştı 3 ay sonra yakalanan silahlı saldırı şüphelileri serbest bırakıldı,1
yeni nesil çatışma iletişim cihazlarını hedef alan saldırıların arkasında kimler var,1
dem partiden diplomasi atağı eş genel başkanlar 31 ülkenin temsilcisini ağırladı,1
israil irlandadaki büyükelçiliğini kapatıyor,1
milli savunma bakanlığına farklı meslek gruplarından 172 memur alınacak,1
domatese ihracat yasağı getirildi,0
pokemon ararken karşımıza çıkan yanlış haberler,0
esenyurt belediyesine kayyum atandı hedef imamoğlu,1
izlandada insan şeklinde elektrik direkleri olduğu iddiası,0
17 ağustos depremi 1999 sonrasında neler yaşandı kaç kişi hayatını kaybetti,1
videonun adana kürkçüler cezaevinde kaydedildiği iddiası,0
videoda yeni koronavirüse karşı beslenme tavsiyesi veren kişi bilim kurulu başkan yardımcısı değil,0
aile bakanı göktaştan sosyal medyaya 16 yaş kısıtı açıklaması,1
nazım daştan cihan bilgin eylemi gözaltına alınan gazeteciler savcılığa sevk edildi,1
facebook hesaplarının klonlandığı iddiası,0
macrona tokat atılan görüntünün güncel olduğu iddiası,0
videonun afrindeki operasyondan sıcak görüntüleri gösterdiği iddiası,0
dr faucinin epostasının koronavirüsün biyolojik silah olduğunu ifşa ettiği iddiası,0
istanbul havalimanında nesli tükenmek üzere olan gorilla gorilla yavrusu yakalandı,1
pensilvanyada gülenin evine giden yollarda ak parti reklamları,1
adalet bakanlığına 20 stajyer kontrolör alınacak,1
iett şoförü otobüsü yolun ortasında bırakıp gitti polis arkasından bakakaldı anlar kamerada,1
iyi partinin öz eleştiri kampında neler konuşuldu,1
20 aralık gerçekten dünya trip günü,0
rusyaçin görüşmeleri,1
abb ödeneği kestiği halk otobüsleri ücretsiz seyahati durdurma kararı aldı,0
videonun türkiyedeki güncel yangınlarda alevlerden tavşan kurtaran kişiyi gösterdiği iddiası,0
a haberin 4 bin 600 yıllık cami taşınıyor alt bandı kullandığı iddiası,1
kılıçdaroğlu ümit özdağı ziyaret etti,1
iyi parti yerel yönetimler başkanı burak akburak partisinin üçüncü yol stratejisini savundu chpden fazla ak parti kaybedecek,1
video ibb meclisinde ak partinin öğrenci ulaşım zammı geri çekilsin teklifinin chp tarafından reddedildiğini gösteriyor,0
5 soruda belediyeler yapar yönetilir,1
lady gaganın yeni zelandada hayatını kaybedenler sure okuduğu iddiası,0
leman kapağında zelenskiyi iskelet şeklinde tasvir etti,0
dsönün aynı kişiye farklı aşılar uygulanmasının tehlikeli olduğunu açıkladığı iddiası,0
edin dzeko başakşehir maçından sonra yalandan sakatlık numarası yapmak benim ahlakıma uygun değil dedi,0
insanları enfekte eden neocov adlı yeni bir ölümcül virüs keşfedildiği iddiası,0
kart şifresini tersten girince atmnin polis çağırdığı iddiası,0
çağdaşlaşma yolunda yönlü bir girişimci nejat eczacıbaşı,1
müsaade edersen isimli şiir nâzım hikmete ait,0
galatasaray 0 fenerbahçe 1 süper lig şampiyonu son haftaya kaldı,1
istanbul baro başkanı yönetim kurulu hakkında terör soruşturması,1
hangi ülkelerde seçim ikinci tura kalmıştı sonuçlandı,1
işletmeci tartışan müşterilerini sakinleştirmeye çalışırken kalpten öldü,1
videonun lazerle yangın çıkarıldığını gösterdiği iddiası,0
insana benzer ellere sahip goril fotoğrafları gerçek,1
felç geçiren ünlü oyuncu kadir inanır yoğun bakımdan çıktı,1
fotoğraf gaziantepte hastayı ziyaret eden bir güvercini gösteriyor,0
beylikdüzü belediyesi binasında tc ibaresi olmadığı iddiası,0
çanakkale bir savaş dört mektup,1
fotoğrafın çanakkale savaşına katılan çocukları gösterdiği iddiası,0
23 şubat 2020 itibariyle türkiyede koronavirüs vakası yok,0
noel babalı videonun ankara gölbaşında çekildiği iddiası,0
ali koçun derin futbol programında reklam beklesin ben veririm dediği iddiası,0
ismail saymaz hemşire abdullah gül mücadele etmeseydi muğla toplu mezar olacaktı,1
videodaki yunan vekil bayraklarının kırmızı beyaz olması gerektiğini savunuyor,0
bir kadının uçakta kedisini emzirdiği doğru,0
videonun elazığdaki deprem anını gösterdiği iddiası,0
covid19 hastalarına kullanım ömrü dolmuş ilaç verildiği iddiası,0
görseldeki çocuğun sokak köpeklerinin saldırısına uğradığı iddiası,0
hindistanın delta varyantının varlığını inkar ettiği iddiası,0
görseldeki polonya haritası gerçek,0
menopoz yeni bir tanıma ihtiyaç var,1
beyza nur kaya cinayeti davasında sanığa iyi hâl indirimi,1
scholz 40 yaralının durumu endişe verici boyutlarda,1
videonun chemtrails yapan uçakları gösterdiği iddiası,0
öğrencilerin boludaki ak parti mitingine katıldığı iddiası,1
videonun amedspor yedek kulübesindeki futbolcuları gösterdiği iddiası,0
videodaki yunan din görevlisinin seçimler hakkında konuştuğu iddiası,0
genclikhudpar hesabının hüda par gençlik kollarına ait olduğu iddiası,0
pttnin kargo sakıncalı bulduğu kürt kıyafetleri tbmm gündeminde,1
mescidi aksaya baskın,1
mustafa kemalin bozkurt sembolü önünde konuşma yaptığı iddiası,0
chpli gürer vatandaş yoksulluk sınırı altında yaşam mücadelesini borçlanarak sürdürmeye çalışıyor,1
dr leo ferreira brezilyada düşen uçağın yolcuları arasında mıydı,0
erdoğanın katar emiri temimin önünde eğildiği iddiası,0
zelenski 17 milyon hektar tarım arazisini abdli şirketlere sattı,0
bakanı aklamaya çalışmayın yemeyiz,1
gazeteci özlem gürses hakkında ev hapsi yurt dışı çıkış yasağı kararı,1
zürafanın kurtarıldığı anları gösteren video gerçek,0
kayıplar artıyor millî yas ilan edildi,1
fotoğrafın milli muharip uçağı üretim tesisine ait olduğu iddiası,0
poor thingse feminist bir anlatı demek popüler oldu,1
video israilhamas savaşı sürerken suudi arabistanda kumar oynandığını gösteriyor,0
yüzde 67 engelli kalan kadından vahe kılıçarslana dava,1
ysk veri girişinin 25i tamamlandı,1
cumhurbaşkanı erdoğan almanyada noel pazarına düzenlenen saldırıyı kınadı,1
videonun abd ordusunun sinek şeklindeki robotunu gösterdiği iddiası,0
istanbulda sayıda canlı vahşi hayvan ele geçirildi,1
video şaman ayini sırasındaki hayaleti gösteriyor,0
suudi arabistanın türkiyeye resmi ambargo kararı aldığı iddiası,0
fotoğraftaki kişi christopher nolanın kızı,0
videonun el kassam tugaylarının düşürdüğü helikopterleri gösterdiği iddiası,0
katar gazzeye yönelik bombardıman durdurulmazsa dünya ülkelerine gaz ihracatını durduracağı açıklamasını yaptı,0
cumartesi anneleri 1030uncu haftada gözaltında kaybedilen ismail bahçeci,1
muğlada yangın söndürme helikopteri düştü,0
video libyada yaşanan heyelanı gösteriyor,0
2 kommagene bienali iyileşme gayretinin hızlandırılmış neticeleri,1
provokasyonsa bile zemini hazırladınız,1
9 eylül izmirin kurtuluşunda kadıköyde yunan geleneksel dansı oynandı,0
magdeburgta iki türk yaralı,1
ismail saymaz mahkeme yanıt vermeye korkuyor sinan ateş suikastında gerçekler karartılıyor,1
evergreen gemisinin çocuk kaçırdığı clintonla bağlantısı olduğu iddiası,0
afet sonrası kalkınmanın örgütlü iyileşmenin öncüleri kadınlar,1
video gerçek bir yaratığı gösteriyor,0
ingiliz hükümeti türk yetkililerle kalça kaldırma ameliyatı ölümlerini görüşecek,1
fotoğraftaki dev çekirge gerçek,0
fotoğrafın gülen kılıçdaroğlunun 1994te bir araya geldiğini gösterdiği iddiası,0
paris iklim anlaşmasının besi hayvanlarının soyunu tüketmek yapay et imzalandığı iddiası,0
video israilin gazzeye düzenlediği saldırıların ardından kaydedildi,0
fotoğrafın 20li yaşlardaki vegan aktivistleri gösterdiği iddiası,0
görüntülerin alanya güzelbahçede lazerli saldırı sonucu çıkan orman yangınını gösterdiği iddiası,0
diyarbakırda 3 ayrı noktada zincirleme kaza 21 kişi yaralandı,1
iyi partiden olağanüstü seçimli kongre kararı akşener yerel seçim sonuçlarını yorumladı,1
orta çağ izlerini taşıyan şehir brugge,1
oy pusulalarında son 6 aya ait fotoğraflar olması yasal zorunluluk,0
konyada petrol istasyonuna bıçaklı saldırı olay yerine gelen polislere saldırdı,1
mcdonalds boykot sebebiyle mısırdan çekiliyor,0
halid meşal diğerleri hamasın yeni lideri olacak,1
gaziantepte ak parti seçim aracında çalan müziğin arapça olduğu iddiası,0
istanbulda metro istasyonundaki su baskını görüntüleri güncel,0
görselde yer alan fotoğrafı 1970lı yıllarda ekonomi sınıfı uçuşa ait,0
justin bieber aşı yüzünden yüz felci olduğunu söyledi,0
giyim markası zaranın fransadaki mağazasına başörtülü kadınların girmesini yasakladı,0
prens williamın asya afrikanın aksine avrupada savaş görmek tuhaf dediği iddiası,0
denizli belediyesinin 670 milyon liraya yat limanı yaptırdığı iddiası,0
nasuh mahruki tahliye edildi,1
galatasarayın milenyum kupasına sahip olduğu iddiası,0
video italyada denizin yükselmesi sonucu ortaya çıkan balinayı gösteriyor,0
tarkanın geççek şarkısıyla ilgili yayın sonrası ilk mehmet gezegene konuştuğu iddiası,0
bob menendez abdde rüşvet yolsuzluk davasında suçlu bulunan türkiye karşıtı senatör,1
görselin kanal istanbul projesine ait olduğu iddiası,0
yıldız geçitleriyle ilgili iddialar doğru,0
almanyada halka çağrı acil durumlara hazırlıklı olun,1
videoda ronaldinhoya asist yapanın rüştü reçber olduğu iddiası,0
niğde belediye başkanının toggu egzoz muayenesine götürdüğü iddiası,0
adalet bakanı tunç aymnin can atalay kararını değerlendirdi yetkisizlik nedeniyle ret kararı verilmesi gerekir,1
videonun 2020 yılında yaşanacakları önceden bildiği iddiası,0
küresel ekonomi gelecek yıl gideni aratacak,1
millî eğitim müdürlüklerinden yılbaşı talimatı kültürel dini değerlere uygun olmayan etkinliklerin yapılmaması hassasiyet istendi,1
suriyelilerin sınır kapılarından ülkelerine dönüşü sürüyor,1
video yunanistanın türkiyeden ada çaldığını gösteriyor,0
fotoğrafın filistindeki bir kampta bulunan deniz gezmişi gösterdiği iddiası,0
bosnahersek cumhurbaşkanının yeni makam odasında atatürk fotoğrafı bulunduğu iddiası,0
antik yunan kültürü tarihçiler tarafından uyduruldu,0
fotoğraf ruandadan türkiyeye turizm işbirliği gelenleri gösteriyor,0
ysk seçim yasaklarını gece yarısına uzattı,0
magdeburgta iki türk yaralı,1
şanlıurfada 5 gün boyunca eylem gösteriler yasaklandı,1
istanbulda değnekçi operasyonu 12 gözaltı,1
video sırrı süreyya önderin nuri bilge ceylanzeki demirkubuz tartışması hakkında konuştuğunu gösteriyor,0
video tsknın operasyonundan sonraki cenaze törenini gösteriyor,0
küçükçekmecede istismar edilen kız çocuğunun vefat ettiği iddiası,0
ötüken belediyesi devlet bahçeli caddesinin ismini ümit özdağ olarak değiştirdi,0
bir iş insanının bir saat çevrildiği zaman günlük elektrik ihtiyacını üreten yatay bisiklet geliştirdiği iddiası,0
faturanın konyada yaşayan suriyelinin sudan bedava yararlandığını gösterdiği iddiası,0
videonun alaska haitideki deki deprem sırasında çekildiği iddiası,0
israilin hamas roketlerini imha ettiği görüntü güncel,0
japonya türkiye kıyaslamasının salgının sahte olduğunu kanıtladığı iddiası,0
a haberin chpnin akıl almaz nanoteknolojik hilesi alt bandı kullandığı iddiası,0
ahmet türk yerine üç kayyum atanan kürt siyasetçi,1
araştırmaların sosyal mesafenin koruyucu olmadığını gösterdiği iddiası,0
murat kurum yaz saati uygulamasına istanbulda başlayacağız dedi,0
türkiyemacaristan kültür yılı kapanış töreninde kadınların kıyafetlerine müdahale edildi iddiası,1
danimarkada büyük tarım arazisi sahiplerinin arılar çiçek ekme zorunluluğu olduğu iddiası doğru,0
magdeburg noel pazarı saldırganı tutuklandı,1
muğlada helikopter hastaneye çarptı dört ölü,1
denizbank genel müdürü hakan ateş özel fon suçlamasını reddettiği ifadesinde seçil erzan fatih terim ilgili neler söyledi,1
narin güran aranırken jandarmanın üfürükçüye gittiği iddiası yalanladı,1
video israilin bir hastaneye düzenlediği baskını gösteriyor,0
sosyalist emekçiler partisi üyelerinin varlığı olmayan terör örgütüne üye oldukları iddia edildi ifadede airsoft silah berkin elvan soruldu,1
refik halit karaya soyadını atatürk vermedi,0
türkiyesuriye normalleşme sürecine abd bakıyor,1
popüler oyun platformu roblox çocuk istismarı gerekçesiyle engellendi,1
altınok aday olursa gökçek yapar,1
türkiye gazeteciler cemiyetinden türkiye spor yazarları derneğine kayyım atanmasına tepki siyasi iradenin yönetime katılma el koyma isteği kabul edilemez,1
233 dereceyle türkiyenin soğuk ili oldu,1
nasanın okyanusları incelemek kurulduğu doğru,0
necip hablemitoğlu suikastı davasının firari sanığı nuri gökhan bozkır tutuklandı,1
fotoğrafların ronaldonun suudi arabistandaki evini gösterdiği iddiası,0
yanan tesla aracını gösteren fotoğraf gerçek,0
toki mağdurları umutsuz verilen sözler tutulmadı,1
nevin yıldırım hakkında beraat kararı verildi,0
kabenin güvenliğinin israilli bir şirket tarafından sağlandığı iddiası,0
peruda sağlık riskleri gerekçesiyle 5g sisteminin kaldırıldığı iddiası,0
görsel kemal kılıçdaroğlunun mutfağını gösteriyor,0
nutellanın helal olmadığı iddiası,0
fotoğraf imran khanın hastaneye kaldırılışı esnasında çekildi,0
tekirdağ şarköyde vatandaşların şarap çeşmesi yaptırdığı iddiası doğru,0
bodrumdaki evin bodrum katını su bastı sözcük vurgusunun önemine dair,1
izmirde suç suçlularla mücadeleye yönelik operasyon 767 şüpheli yakalandı,1
tıp bayramında biraz eksiğiz 1 yılda 3 bin doktor göç etti,1
tbmmde hafta genel sağlık sigortası aile hekimliği ilgili düzenlemeler getiren torba kanun görüşülecek,1
fotoğrafın ismail haniyenin cenazesini gösterdiği iddiası,0
bir muhasebe müdürü olarak mehmet şimşek,1
ece ünerin hesabından atıldığı iddia edilen tweet,0
video isviçrede rothschild ailesine karşı protesto yapıldığını gösteriyor,0
görüntülerin bir bakanı döven gine cumhurbaşkanını gösterdiği iddiası,0
sinovac aşıları enjektörlerde satıldığından erdoğan kocaya uygulananın başka bir aşı olduğu iddiası,0
atatürkün günün ilk ezanının okunduğu yer olduğundan japonyada cami yaptırdığı iddiası,0
htş lideri muhammed colaninin gömleği israil üretimi bir markaya ait,0
kriz yoktur keriz çoktur sözünün ilber ortaylıya ait olduğu iddiası,0
fotoğrafın uğur şahin ailesini gösterdiği iddiası,0
nintendo kartondan oyun tasarlayan çocuğa dava açtı,0
paylaşımdaki illüstrasyon arap bir karikatüriste ait,0
ayşe arslanoğlu intiharı hakkındaki iddialar,0
hizmet binası taşındığı kanal istanbul çed raporuna itiraz edilemeyeceği iddiası,0
videonun macaristandaki müzikli yolu gösterdiği iddiası,1
veriliş tarihi 10 yılı geçen kimliklerle 24 haziranda oy kullanılamayacağı iddiası,0
ekonomik kriz ekranları vurdu yılbaşı gecesi kanallarda var,1
chpde tüzük kurultayı gerek duyuldu hangi değişiklikler gündemde,1
abd milli savunma bakanı lloyd austin ukraynada öldürüldü,0
odtünün eski rektörü verşan kök türkjapon bilim teknoloji üniversitesi rektörlüğüne atandı,1
sıla bebek cinsel istismara maruz bırakıldığı evde önce darp edilmiş,1
açık radyonun karasal yayını kapatılıyor,1
cristiano ronaldonun mikrofonu fırlattığı video al nassrda çıktığı ilk idmandan,0
adil iklim koruma kaça mal olacak,1
fotoğraf dünyanın düz olduğunu kanıtlıyor,0
videonun 18 aralık 2022 dünya kupası finalini gösterdiği iddiası,0
videonun gyro drop isimli lunapark oyuncağını gösterdiği iddiası,0
atatürkün suud kralına yazdığı mektup gerçek,0
borsa haftaya yükselişle başladı,1
dünya sağlık örgütü başkanı yeni bir salgın olacağını duyurdu,0
video olu taklidi yapan filistinlileri gosteriyor,0
dilan polat sıla doğuya hayasızca hareketlerden 1 yıla kadar hapis istemi,1
whatsappta üç mavi tikin mesajların hükümetlerce okunduğu anlamına geldiği iddiası,0
erdoğanla görüşme sözü alan emine şenyaşar meclis önündeki eylemine ara verdi emine erdoğan annedir sesimi duymuyor,1
videonun şama yönelik füze saldırısının durdurulduğunu gösterdiği iddiası,0
türkiyedeki uygur okulunun çinin baskısıyla kapatıldığı iddiası,0
aydaki ayak izlerinin astronot ayakkabılarıyla uyuşmadığı iddiası,0
ötüken belediyesinin devlet bahçeli caddesinin ismini ümit özdağ caddesi olarak değiştirdiği iddiası doğru,0
çorluda 25 kişinin hayatını kaybettiği tren kazasıyla ilgili davada yine karar çıkmadı yakınlarını yitirenlerin aileleri tepki gösterdi adalet istiyoruz,1
1 nisanın müslümanları katletmek başvurulan hileden çıktığı iddiası,0
şirinevlerdeki tanzim satış kuyruğunu gösteren fotoğrafın kasım 2021 tarihli olduğu iddiası,0
denizlide yakın geçmişte meydana gelen sarsıntılar büyük bir depremin habercisi olabilir,1
palandökende judo milli takımı antrenman yaparken çığ düştü 16 yaşındaki şampiyon sporcu öldü 4 sporcu yaralandı,1
odtü bahar şenlikleri s sistemi olan traktor değil taşıt olan traktör istendi,0
fotoğrafın ayıdan kaçan belgeselcileri gösterdiği iddiası,0
köprüde buluşmalar atölyelerinde ödüller sahiplerini buldu,1
denizlide 39 büyüklüğünde deprem,1
istanbulda iett otobüsü başka bir otobüs araçlara çarptı,1
zıvanadan çıkmak deyiminin kökeni trafik polisleri,0
reuters kanada türkiyeye iha parçalarının satışına devam edecek,1
hata yapma ihtimalinizi düşündünüz,1
video iran cumhurbaşkanı reisinin helikopterinin düşme anını gösteriyor,0
cevdet yılmaz suriyede kürtler hak ettikleri yapılar içinde temsil edilmeli,1
hamas saldırısı israil istihbaratının zaafı,1
bağışçı ünlüler bidena verdikleri desteği geri çekiyor,1
istanbul büyükşehir belediyesinin hamidiye markasıyla rakı ürettiği iddiası,0
türk müziğinin gönül ustası alaeddin yavaşca,1
görsel afganistanlı grafiti sanatçısı shamsia hassaniye ait bir çalışma,0
tayvan müdafaa etmeye değer,1
ankarada hafriyat kamyonu 11 araca çarparak devrildi,1
rusya müslümanlığı ikinci resmi din olarak ilan etti,0
harkova rusya bayrağı çekildi,0
ukraynanın gönüllü askerlere günde 2 bin dolar vereceği iddiası,0
diyanet işleri başkanlığının çocuklara zeka geliştirici oyuncaklar vermeyin açıklamasında bulunduğu iddiası,0
gümrükte rüşvet soruşturması parayı aldıkları odanın ışığını kapattılar konuşmalar kayda girdi,1
erdoğan bahçelinin imralı çağrısına destek verdi dem parti kandili eleştirdi tablo umutlu olmamıza izin vermiyor,1
fransız bakan schiappanın playboy dergisindeki pozunu gösterdiği iddia edilen fotoğraf,0
isveçte evliliklerin 5 sene sınırlandırıldığı iddiası doğru,0
özlem gürses kimdir gözaltına alındı,1
kocaelide iş cinayeti çatıda çalışırken 7 metreden düşen işçi hayatını kaybetti,1
spotify 2023 özeti,1
yenidoğan çetesi skandalı tmsf kayyım olarak görevlendirildi,1
ilk sahte doların 1900lerin başında akyazıda basıldığı iddiası,0
buchada çekilen görüntüler kurgulanmış,0
