Title,Label
Polonya'nın Ukrayna’ya Asker Göndereceğine Dair Bir BBC Haberi Var mı?,YANLIŞ
Akit yazarından Özlem Gürses'in avukatı Kamalak'a: Milliyetçi-ülkücü geçinen İyi Parti’de siyaset yapan...,DOĞRU
Yüzde 67 engelli kalan kadından Vahe Kılıçarslan'a dava,DOĞRU
Video Hollanda’da Bir Şahsın Marketteki Domuz Etlerinin Üzerine İdrar Yaptığını mı Gösteriyor?,YANLIŞ
Okyanusun ortasındaki yangın: Fremantle Highway,DOĞRU
İsrail bayraklarının görüldüğü video Azerbaycan'da mı çekildi?,YANLIŞ
Yeni bir Süveyş kanalı açılacağı iddiası,YANLIŞ
Fotoğrafın Et ve Süt Kurumu’nun kapısının Kılıçdaroğlu giremesin diye telle bağlandığını gösterdiği iddiası,YANLIŞ
Millet İttifakı’ndan “Ortak Mutabakat Metni”,DOĞRU
AB'den Suriyeli sığınmacılar için 5 milyar euro bağış,DOĞRU
Süleyman Soylu'nun katıldığı HaberTürk yayınına şampuan reklamı verildiği iddiası,YANLIŞ
Magdeburg saldırısının zanlısına ilişkin ne biliniyor?,DOĞRU
"Trump, 1998 yılında Cumhuriyetçilere aptal dedi mi?",YANLIŞ
"Fotoğrafın Yıldız Tilbe, Samuel Jackson ve Tarantino'yu birlikte gösterdiği iddiası",YANLIŞ
AK Parti'nin afişinde “Deh de gidelim... Çüş de duralım...” yazdığı iddiası,YANLIŞ
Erdoğan - Özel görüşmesi: İade-i ziyaret mesajı,DOĞRU
"İYİ Parti’de 'Akşener giderse parti biter' diyenler mi, değişim isteyenler mi kazanacak?",DOĞRU
AFAD Doğu Akdeniz Bölgesinde Tsunami Uyarısı Olmadığını Açıkladı,YANLIŞ
"CHP'li Gürer: Vatandaş, yoksulluk sınırı altında yaşam mücadelesini borçlanarak sürdürmeye çalışıyor",DOĞRU
Trabzonspor Teknik Direktörü Şenol Güneş: Öyle böyle maçın sonunda 3 puanla ayrılmak önemliydi,DOĞRU
Gazeteci Özlem Gürses hakkında ev hapsi ve yurt dışı çıkış yasağı kararı!,DOĞRU
Zekiye Midyat’ın Türkiye'nin ilk kadın belediye başkanı olduğu iddiası,YANLIŞ
10 Ekim Barış Derneği: Atatürk Havalimanı'nda katliam yapan 6 IŞID'liye verilen tahliye kararından derhal vazgeçilmelidir,DOĞRU
Burger King 27 Yıl Boyunca Hiç İzin Almayan Çalışanına 400.000 Dolar İkramiye Verdi mi?,YANLIŞ
İsrail ile ticaret tartışmalarının merkezindeki şirket: ZIM,DOĞRU
Video Antalya'da bir grup ile Suriyeliler arasındaki silahlı kavgayı mı gösteriyor?,YANLIŞ
Tenis dünyasında yeni bir tarihin başlangıcı: Carlos Alcaraz,DOĞRU
Videonun Dubai'deki Sel Felaketine Ait olduğu İddiası Doğru mu?,YANLIŞ
Aşıyı Zorunlu Tutan CEO’nun Yüzüne Protesto Amaçlı Pasta Atıldı mı?,YANLIŞ
Yeni asgari ücret rakamında sona doğru,DOĞRU
2024’te seyahat ne yöne gidiyor?,DOĞRU
İBB duyurdu: İstanbul’a 144 yeni metro aracı geliyor,DOĞRU
Suudi Arabistan’da çarşaf zorunluluğu kaldırıldığı iddiası,YANLIŞ
Fotoğraftaki Kişi Diyanet İşleri Başkanı Ali Erbaş’ın Oğlu mu?,YANLIŞ
Video Ankara’daki inşaat işçilerinin egzersiz yaptığını mı gösteriyor?,YANLIŞ
Haritanın I. Dünya Savaşı’nda Florida'nın Türklere verilmesinin planlandığını gösterdiği iddiası,YANLIŞ
Muğla'da yolcu otobüsü ile çarpışan otomobildeki karı koca öldü,DOĞRU
Videonun Uygur Türkü bir kız çocuğuna yapılan işkenceyi gösterdiği iddiası,YANLIŞ
Adıyaman'da Atatürk heykeline saldırdığı belirtilen kişinin Suriyeli olduğu iddiası,YANLIŞ
İzmir sahil şeridinde yeni bir deprem beklendiği iddiası,YANLIŞ
Amazon'da Türk bayraklı klozet takımlarının satıldığı iddiası,DOĞRU
"Kanserin tedavisi, mRNA teknolojisinde mi saklı?",DOĞRU
Videolar Husilerin Saldırdığı Birleşik Krallık'a ait Rubymar Gemisini mi Gösteriyor?,YANLIŞ
Gölge yazar kullanmak etik mi?,DOĞRU
A Haber’in drone ile çektiği görüntülerdeki tüm araçların aynı olduğu iddiası,YANLIŞ
Beş ilde eş zamanlı organize suç örgütü operasyonu; 38 şüpheli gözaltına alındı!,DOĞRU
Artvin Arhavi'de heyelan: Karadeniz Sahil Yolu çift yönlü trafiğe kapandı,DOĞRU
"Salim Güran'ın telefonundaki uygulamanın Narin cinayetinin işlendiği saatlerde kaydettiği 45 adım, dava dosyasında",DOĞRU
"Rusya, Kırım Köprüsü Saldırısının Ardından Lamel Markasını Bombaladı mı?",YANLIŞ
Görsel CHP’nin yaptırdığı heykelleri mi gösteriyor?,YANLIŞ
Çin Ordusunun İflas Eden Bankaları Koruduğu Video Gerçek mi?,YANLIŞ
Fotoğraf Darya Dugina’nın Suikastını Gerçekleştiren Natalia Vovk'un Cesedini mi Gösteriyor?,YANLIŞ
"Sahildeki kaçak yapı ""Denize bir adım"" sloganıyla kiralanıyor",DOĞRU
Google ve Apple’ın harita uygulamalarından Filistin’i sildiği iddiası,YANLIŞ
Ankara trafiğini gösteren fotoğrafın güncel olduğu iddiası,YANLIŞ
Görselin cin çıkarma seansındaki bir hocayı gösterdiği iddiası,YANLIŞ
Instagram ve Facebook'un Maduro’nun hesaplarındaki 'mavi tiki' kaldırdığı iddiası,YANLIŞ
Video İngiltere Başbakanı Rishi Sunak'ın Göreve Başlamadan Önce Çalışma Yerini Kutsadığını mı Gösteriyor?,YANLIŞ
Kira artış oranı belli oldu: Eylül ayıyla birlikte ne değişecek?,DOĞRU
THY'den 13 yıl sonra Suriye hamlesi: Şam ve Halep yeniden uçuş rotasında,DOĞRU
"Türkiye'nin atık plastik ithalatı neden arttı, çözüm ne olabilir?",DOĞRU
AB'nin Sinovac aşısı olanlara Schengen vizesi vermeme kararı aldığı iddiası,YANLIŞ
Kaliforniya Valisi’nin Aşı Olduktan Sonra GBS Hastalığına Yakalandı mı?,YANLIŞ
Yakılmaya çalışılan araç videosunun Türkiye'de çekildiği iddiası,YANLIŞ
Fotoğrafın Mardin’de bir adamın iki gelinle nikah kıydığını gösterdiği iddiası,YANLIŞ
Suriye’de Türkiye’deki Suriyelilerin Ülkelerine Geri Dönmeleri Protesto Edildi Mi?,YANLIŞ
Anadolu Ajansı’nın mizahi bir Fransız dergisinin haberini gerçek sandığı iddiası,YANLIŞ
Koronavirüsten korunma muskası görseli parodi,YANLIŞ
Gelişen piyasalarda gözler dolar kurundaki çalkantılarla sarsılan Rusya ve Arjantin’de,DOĞRU
İmralı görüşmesi: Sıradaki görüşme ne zaman?,DOĞRU
Kahvenin yeni koronavirüsü tedavi ettiği iddiası,YANLIŞ
Balık heykellerinin Ardahan'dan olduğu iddiası,YANLIŞ
Daily Telegraph Husilerin Ortadoğu’nun Büyük Patronu Olduğu Tespitini İçeren Bir Haber Yayınladı mı?,YANLIŞ
Eline Makineli Tüfek Verilen Maymunun Tüfeği Veren İnsanları Taradığı İddiası Doğru mu?,YANLIŞ
Videonun Beylikdüzü'ndeki ağaç taşıma işlemini gösterdiği iddiası,YANLIŞ
John Rambo ve Rocky Balbao'nun unutulmaz sesi: Sezai Aydın,DOĞRU
Youtube'da 4 Milyar İzlenmeyi Geçen İlk Şarkı Katy Perry'nin Roar Parçası mı?,YANLIŞ
Fotoğraf Kâbe'yi gösteren ilk fotoğraf mı?,YANLIŞ
"69 kişinin öldüğü Fuat Koku Sitesi'nin iddianamesi 22 ay sonra tamamlandı: ""Şüpheliler gerekli önlemleri almamıştır""",DOĞRU
Sedat Peker’in 2023 seçimlerinde Cumhur İttifakı’nı desteklediğini duyurduğu iddiası,YANLIŞ
Özlem Gürses kimdir; neden gözaltına alındı?,DOĞRU
Kaçak trafo ile günde bin 300 hanelik kaçak elektrik kullanmışlar!,DOĞRU
"İdil Belediye Başkanı Kayır ve belediye meclis üyesi DEM Parti’den ihraç edildi: ""Ahbap-çavuş ilişkileriyle belediyeyi yönetme"" vurgusu",DOĞRU
İsrail saldırıyla yerinden edilen Gazzelilerin çadırlardaki sıkıntıları kış soğuğunda katlanıyor,DOĞRU
CNN’in yeşil ekranla başka bir yangını Ukrayna’da güncel bir patlama diye verdiği iddiası,YANLIŞ
Carrefoursa'nın anketle Samsung TV vereceği iddiası,YANLIŞ
Kablo TV’nin Habertürk’te Yayınlanan Program İle İlgili Reyting Açıklaması Yaptığı İddiası Doğru mu?,YANLIŞ
Video yüzünü tabak olarak kullandıran garsonu mu gösteriyor?,YANLIŞ
Video Husilerin Vurduğu İngiliz Gemisini mi Gösteriyor?,YANLIŞ
"Paylaşımdaki Fotoğraf, Penguenlerin Annelerini Kaybettikten Sonra mı Çekildi?",YANLIŞ
Araştırma: Alzheimer riski en düşük meslek taksicilik,DOĞRU
"CHP'den Belgrad Ormanı iddialarına ilişkin açıklama: Dokunmaya kalkışanlar bilsin ki, karşılarında milyonları bulurlar!",DOĞRU
Mısır’daki Karnak Tapınağı’ndan Çekildiği Söylenen Samanyolu Fotoğrafı Gerçek mi?,YANLIŞ
Büyükelçi Geçici Maslahatgüzarı Burhan Köroğlu açıkladı: Erdoğan Şam’a gidecek mi?,DOĞRU
Suriyelilerin sınır kapılarından ülkelerine dönüşü sürüyor,DOĞRU
İzmir'de suç ve suçlularla mücadeleye yönelik operasyon: 767 şüpheli yakalandı,DOĞRU
"İstanbul Barosu Başkanı Kaboğlu'dan CMK ücret tarifesi açıklaması: Bu, avukatların avukat haysiyetine yaraşır bir yaşam şartına kavuşmaları mücadelesidir",DOĞRU
"Suriye'de Esad yönetiminin gidişine hangi ülke, ne tepki gösterdi?",DOĞRU
Videodaki at arabası görüntülerinin Paris protestolarından olduğu iddiası,YANLIŞ
Alkollü İçkilere ve Sigaraya %75 Zam Geldi mi?,YANLIŞ
"Yeni Kabine açıklandı: Kim, kimdir?",DOĞRU
Görselin ekmek çaldığı iddiasıyla mahkemeye çıkarılan çocuğu gösterdiği iddiası,YANLIŞ
Video İstanbul'da bir araca giren pitonu mu gösteriyor?,YANLIŞ
Bursa’da yaşayan Suriyelilerin bir atı kafasına vurarak öldürdüğü iddiası,YANLIŞ
Fotoğrafın Sevda Noyan’ın eski halini gösterdiği iddiası,YANLIŞ
"Dilan ve Engin Polat hâkim karşısına çıktı: Şirketlerin iadesini talep ettiler, mahkeme kararını verdi",DOĞRU
Ekrem İmamoğlu İstanbul’un Deprem Sorununun 100 Yılda Çözülebileceğini Söyledi mi?,YANLIŞ
Fotoğraf Fas Asıllı Fransa Eğitim Bakanı’nın Çocukluğunu mu Gösteriyor?,YANLIŞ
"Yargıtay'ın, Atatürk Havalimanı katliamından 6 IŞİD'liye verilen 45 kez ağırlaştırılmış müebbet kararını bozma gerekçesi belli oldu",DOĞRU
"Özgür Özel'den Erdoğan'a: Suriye’den zafer çıkarmaya uğraşacağına mutfaktaki yangını söndürsün, işine baksın!",DOĞRU
Yolcu otobüsünün şoförü bayıldı; direksiyon başına geçen polis faciayı önledi,DOĞRU
Türkiye Uluslar A Ligi play-off'unda Macaristan ile eşleşti,DOĞRU
"Özgür Özel'den Fas'ta Suriye mesajı: Tüm kimliklere ve dini inançlara saygılı, demokratik bir rejimin inşa edilmesi elzemdir",DOĞRU
Olimpiyatlardan uzaklaştırıldığı iddia edilen yüzücü Lia Thomas’a ait görsel gerçek mi?,YANLIŞ
Yeldeğirmeni’nin eski halini gösterdiği iddia edilen fotoğraf,YANLIŞ
Peru'da 2 bin yıllık kedi figürü keşfedildiği iddiası,DOĞRU
TÜİK Göç İstatistiklerini yayımladı,DOĞRU
Trump'ın yemin töreni Obama'nın 2009'daki töreninden daha az katılımla gerçekleşti iddiası,DOĞRU
Atatürk ve Bir Kız Çocuğunun Olduğu Fotoğraf Orijinal mi?,YANLIŞ
CHP’li Eren Erdem’in alkışlarla karşılandığı videonun güncel olduğu iddiası,YANLIŞ
Videonun kayak yapan bir kadını ayı kovaladığını gösterdiği iddiası,YANLIŞ
"Stephen Hawking, Epstein adasının müdavimi miydi?",DOĞRU
Halk TV binasına saldırı: Zanlı yakalandı,DOĞRU
Ukrayna Genelkurmay Başkanı Zaluzhnyi'nin gamalı haç olan bileklik taktığı iddiası,YANLIŞ
Bir kadının kaybettiği yüzüğü yıllar sonra bahçesindeki havuçta bulduğu doğru mu?,DOĞRU
"Ekrem İmamoğlu, PKK ve FETÖ’ye “Türkiye’yi Birlikte Yönetelim” mi Dedi?",YANLIŞ
Almanya'daki zorunlu kızamık aşısı yasasının 'kıl payıyla' kabul edildiği iddiası,YANLIŞ
Dişi kurtların eşlerinin boğazına dolanarak onları koruduğu iddiası,YANLIŞ
Görselin bazı ülkelerin internet hızını gösterdiği iddiası,YANLIŞ
İsveç’te evlilikler beş seneyle mi sınırlandırıldı?,YANLIŞ
Videonun 24 Haziran gecesi İstanbul’da çekildiği iddiası,DOĞRU
Fotoğraf ABD masa tenisi milli takımının Çin'i yendiğini mi gösteriyor?,YANLIŞ
Videonun çırılçıplak soyulan Sri Lankalı bakanları gösterdiği iddiası,YANLIŞ
Videonun Amerikan futbolu maçında sayı yapan bir kediyi gösterdiği iddiası,YANLIŞ
AfD'nin Almanya'yı AB'den çıkarma vaadi: Dexit,DOĞRU
Video Laboratuvarda Üretilmiş Bir Brokoliyi mi Gösteriyor?,YANLIŞ
Scholz: 40 yaralının durumu endişe verici boyutlarda,DOĞRU
Üniversitelerin güzel sanatlar bölümleri ve konservatuvarlar kapatılıyor iddiası,YANLIŞ
Videodaki uçağın rüzgar sebebiyle İstanbul Havalimanı’na inemediği iddiası,YANLIŞ
İddia: Diyanet'in sınavında sorular dağıtıldı,DOĞRU
Videonun kız arkadaşını taciz eden kişilere saldıran adamı gösterdiği iddiası,YANLIŞ
Polis memurunun trafikte tartışıp silahıyla vurduğu mimar Turgut Toydemir hayatını kaybetti,DOĞRU
"Mark Wahlberg ""Hollywood’da Sübyancı Elitler"" Olduğunu Mu Söyledi?",YANLIŞ
🔔 Kılıçdaroğlu CHP Genel Merkezi'nden konuştu,DOĞRU
Video Finlandiyalılar ile Sığınmacılar Arasındaki Kavgayı mı Gösteriyor?,YANLIŞ
İsrail protestosunda bir fabrikayı basıp 9 çalışanı rehin almıştı; tutuklanma talebi reddedildi,DOĞRU
Görüntülerin Kharkov'da yaşanan şiddetli patlamaları gösterdiği iddiası,YANLIŞ
🔔 Oscar adayları belli oldu,DOĞRU
Videonun Brezilya'daki gerçek silahlı çatışmayı gösterdiği iddiası,YANLIŞ
Fotoğrafın Çin'in Uygur Türklerine yaptığı işkenceyi gösterdiği iddiası,YANLIŞ
1000 suçlu ve bir masum ve tartışmalı daire,DOĞRU
Memur ve emekli maaşları yılın ikinci yarısında ne kadar artacak?,DOĞRU
Sosyalist Emekçiler Partisi üyelerinin varlığı olmayan terör örgütüne üye oldukları iddia edildi: İfadede airsoft silah ve Berkin Elvan soruldu,DOĞRU
Görsel İsrail ordusuna mensup bir pilotu mu gösteriyor?,YANLIŞ
"Fikret Bila: Laiklik, demokrasi, çağdaş hukuk karşıtı, şeriatçı terör örgütü HTŞ'ye sahip çıkmak Türkiye’ye bir şey kazandırmaz",DOĞRU
Einstein’a Ait Olduğu Söylenen Alıntı İddiası Gerçek mi?,YANLIŞ
Tekirdağ'da kuyumcuya sahte altın sattıkları belirlenen 5 şüpheli tutuklandı,DOĞRU
"ABD’de ""chemtrails"" yasaklandı mı?",YANLIŞ
Camide Rakı İçildiğini Gösteren Fotoğraf Orijinal Değil,YANLIŞ
Tunceli ve Harran’da AK Parti’ye atılan oylar ve üniversite eğitimi oranları hakkındaki iddialar,YANLIŞ
Video Filistinliler Tarafından “Kurgulanan” Bir Vurulma Anını mı Gösteriyor?,YANLIŞ
Ailesini Covid-19’dan kaybeden İtalyan milyarderin parasını sokağa saçtığı iddiası,YANLIŞ
"Yargıtay'ın, Atatürk Havalimanı katliamından 6 IŞİD'liye verilen 45 kez ağırlaştırılmış müebbet kararını bozma gerekçesi belli oldu",DOĞRU
Konya'da belediye değişimiyle ortaya çıkan taciz skandal; antrenör ve spor müdürüne soruşturma açıldı,DOĞRU
Fransa'nın Ardennes İlinde Koyunlar İçin Köprü Yapıldığı İddiası Doğru mu ?,YANLIŞ
Cinsiyet uyum süreci hakkındaki iddialar,YANLIŞ
"THY, Guinness Dünya Rekoru kırdı",DOĞRU
Yozgat'ta firari FETÖ hükümlüsü yakalandı,DOĞRU
"Ankara'da sit alanına dikilen reklam panosuna inceleme, belediyeden açıklama",DOĞRU
Dünya Kupası Açılış Maçında Tribünlere İçinde Seccade ve Dini Kitaplar Olan Hediye Çanta mı Bırakıldı?,YANLIŞ
Kendisinden ayrılmak istemeyen kız arkadaşının annesini öldürdü,DOĞRU
The Economist dergisindeki karikatürün Rahip Brunson’ın tahliyesinden sonra yayımlandığı iddiası,YANLIŞ
Resmî Gazete'de bugün (19 Aralık 2024 Resmî Gazete kararları),DOĞRU
Çin-Arap Zirvesi: Stratejik ortaklık anlaşmaları ve yeni işbirlikleri,DOĞRU
The Simpsons Sedat Peker Videolarını Önceden Bildi mi?,YANLIŞ
"Fotoğraf, Ukrayna Devlet Başkanı Zelenski’yi Cephede mi Gösteriyor?",YANLIŞ
ABD Eski Devlet Başkanı Barack Obama Kenya Doğumlu mu?,YANLIŞ
Görsel ABD Seçimlerinde Aydın Büyükşehir Belediye Başkanı'na Oy Atıldığını mı Gösteriyor?,YANLIŞ
Türkiye'de Neden Çince Etiketli mRNA Aşıları Kullanılıyor?,YANLIŞ
"""Yenidoğan çetesi"" skandalı: TMSF kayyım olarak görevlendirildi",DOĞRU
Suriyeli mülteciler hakkında sokak röportajı veren kişinin Bahar Topçu olduğu iddiası,YANLIŞ
"Martı TAG kurucusu Öktem: Davayı kazandık, Martı'nın önünde artık kanuni bir engel kalmadı",DOĞRU
Afişin İsviçre’de doğalgazı fazla açan komşularını şikayet edenlere para ödülü verileceğini gösterdiği iddiası,YANLIŞ
Cumhurbaşkanı Erdoğan Kahire'de D-8 Zirvesi'ne katıldı; Sisi ile yan yana poz verdi,DOĞRU
Fotoğraf Yıldırım Çarpması Sonucu Kumda Oluşmuş Bir Şekli mi Gösteriyor?,YANLIŞ
"FDA, Covid-19 Aşılarının Kan Pıhtılaşmasına Sebep Olduğunu mu Açıkladı?",YANLIŞ
"Santarelli İlkin Aydın için ""Kadroda olması bana da sürpriz oldu"" dedi mi?",YANLIŞ
Fıçıda boğulma tehlikesi geçiren kişi görüntüsünün Türkiye'den olduğu iddiası,YANLIŞ
Seccade ile kurşunlar arasında bir yerde…,DOĞRU
Video Finlandiya’da Tek Kadınla Evlenen Erkeklerin Protesto Edildiğini mi Gösteriyor?,YANLIŞ
8 Mart'ın ardından farklılıklarımızla buluştuklarımız,DOĞRU
Covid aşıları kalp hastalıklarına karşı koruyor,DOĞRU
Çoklu roket atarın seri atış yaptığı video Barış Pınarı Harekatı'ndan değil,YANLIŞ
Güneş patlaması nedeniyle ABD'de cep telefonlarında kesinti yaşandığı iddiası,YANLIŞ
Güney Kore'de kısa giyen kadınların tutuklanma ihtimalinin olduğu iddiası,YANLIŞ
Ukrayna'nın savaştaki ekonomik kaybının 128 milyar dolar olduğunu açıkladığı iddiası,YANLIŞ
Erdoğan kendini İmamoğlu ile eşitliyor,DOĞRU
"Bir binanın anatomisi: Ezgi Apartmanı, 6 Şubat depremlerinde neden yıkıldı?",DOĞRU
Fotoğraftakinin Mimar Sinan'ın yaptığı Selimiye Camisi olduğu iddiası,YANLIŞ
Fotoğrafın gerçek bir karadeliği gösterdiği iddiası,YANLIŞ
"Erdoğan, Sisi ile görüştü: ""Ortak projeler geliştireceğimize inanıyorum""",DOĞRU
"AKP'de en düşük emekli maaşı için toplantı: Asgari ücrete ara zam yok, vergi paketi kademeli olarak Meclis’e gelecek",DOĞRU
Antalya'da 1 yaşındaki bebeği darbederek öldüren anne ile sevgilisine ağırlaştırılmış müebbet hapis,DOĞRU
TİHV ve İHD raporu: Türkiye'de 11 ayda 4 bin 368 kişi işkence ve kötü muamele ile gözaltına alındı,DOĞRU
Görsel Burdur'daki Sagalassos Antik Kenti’ni mi gösteriyor?,YANLIŞ
Ameliyata temizlik personelinin girdiği iddiaları için soruşturma,DOĞRU
Videonun Afganistan'da camiye eşek girdikten sonraki çatışmaları gösterdiği iddiası,YANLIŞ
"Artvin'de heyelan; ""moloz çığı"" şeklinde gerçekleşmiş",DOĞRU
2 çocuğun öldüğü kazanın duruşmasında anne: Serbest bırakmayın,DOĞRU
"Dışişleri, Almanya'daki Noel pazarı saldırısında iki Türk'ün yaralandığını açıkladı: Hayatî tehlikeleri yok",DOĞRU
ABD ordusunun askerlere ‘zombi pandemisi’ isimli kitapçık dağıtarak eğitim verdiği iddiası,YANLIŞ
Cumartesi Anneleri 1030'uncu haftada: Gözaltında kaybedilen İsmail Bahçeci nerede?,DOĞRU
Barış Manço'nun programında şarkı söyleyen seyirci Aşkın Nur Yengi mi?,YANLIŞ
Kendisinden ayrılmak istemeyen kız arkadaşının annesini öldürdü,DOĞRU
Video Napoli’nin Şampiyonluk Kutlamalarını mı Gösteriyor?,YANLIŞ
Fotoğrafın Tebriz’deki Azerbaycanlıların Ermenistan’a giden tırları yaktığını gösterdiği iddiası,YANLIŞ
Sandık kurulu mührünün pusulada adaylara bulaşması durumunda oyun geçersiz sayılacağı iddiası,YANLIŞ
Atatürk'ün ilk cumhurbaşkanlığı seçiminde kendisine çekimser oy kullandığı iddiası,YANLIŞ
Cumhurbaşkanı Yardımcısı Cevdet Yılmaz da bakan olduğu dönem Ahmet Özer'e teşekkür belgesi vermiş,DOĞRU
"Boşandığı kadını öldüren erkek, cinayetten önce kaç yıl hapis yatacağını araştırmış!",DOĞRU
İstanbul Sözleşmesi’nin mirası: 6284 Sayılı Kanun,DOĞRU
Videoda Kuran Okuduğu Görünen Kişi Levent Kırca mı?,YANLIŞ
Koronavirüsle ilgili sağlık tavsiyeleri veren WhatsApp mesajı,YANLIŞ
ABD Başkanı Joe Biden'ın boşlukla konuştuğu iddiası,YANLIŞ
"Bora Kaplan ""rüşvet"" iddialarını yalanladı: Bana zulmettiler ama yalan söyleyemem",DOĞRU
Fotoğrafın Hatay'da çöken yolu gösterdiği iddiası,YANLIŞ
Videonun Ukraynalı askerlere makyajla yaralanmış görüntüsü verildiğini gösterdiği iddiası,YANLIŞ
Video Barış Pınarı Harekatı sırasında Rojava'daki bir enkazı göstermiyor,YANLIŞ
Heinz firmasının Oreo ve marihuanalı mayonez ürettiği iddiası,YANLIŞ
Neptün Soyer'in Tunç Soyer’le 14 yaşındayken evlendiği iddiası,YANLIŞ
İstanbul'da İETT otobüsü başka bir otobüs ve araçlara çarptı!,DOĞRU
Meclis'te tansiyon yükseldi: Erdoğan ve İmamoğlu'nun diploması yeniden gündemde,DOĞRU
Fotoğraf Tarım ve Orman Bakanı Bekir Pakdemirli'yi Nazi uçağında mı gösteriyor?,YANLIŞ
Fotoğrafın Ankara Keçiören Eğitim Araştırma Hastanesi’nden olduğu iddiası,YANLIŞ
Küba’daki sosyal ve siyasal hayata dair iddialar,YANLIŞ
Gabar’da sondaj kulesinin devrilmesi üzerine bir mühendis hayatını kaybetti,DOĞRU
Başkanlık seçimleri öncesinde Türkiye-ABD ilişkileri masada: Hangi konular gündemdeydi?,DOĞRU
Yavuz Sultan Selim Üniversitesi'nde yazılan doktora tezi için Suriyeli bir kişinin verdigi demeçle ilgili iddia,YANLIŞ
Zara Türkiye Pazarından Çekilme Kararı mı Aldı?,YANLIŞ
Videoda Suriye Ordusu resmi sözcüsü Barış Pınarı Harekatı ile ilgili bir açıklama yapmıyor,YANLIŞ
"İşgücü Uyum Programı nedir, katılım şartları neler?",DOĞRU
Video İsrail'de Atatürk için saygı duruşunda bulunulduğunu mu gösteriyor?,YANLIŞ
"Türkiye, Kuzey Irak’ta yeni bir sınır ötesi harekata mı hazırlanıyor?",DOĞRU
Yeni koronavirüs nedeniyle IMF’den yalnız Türkiye ve Rusya’nın destek istemediği iddiası,YANLIŞ
Propaganda konuşmalarında TRT’ye sadece Muharrem İnce’nin çıkarıldığı iddiası,YANLIŞ
Çam kozalaklarının patlayarak yeni orman yangınlarına neden olduğu iddiası,YANLIŞ
Videonun secde eden güvercini gösterdiği iddiası,YANLIŞ
A Haber’in ‘dolar düştü yüzler güldü’ alt bandı kullandığı iddiası,YANLIŞ
@SezenAksuofc Twitter hesabının sanatçı Sezen Aksu'ya ait olduğu iddiası,YANLIŞ
Videonun mutluluk hormonunun kanser hücresini yendiğini gösterdiği iddiası,YANLIŞ
Tokyo Camii Atatürk Tarafından mı Yaptırıldı?,YANLIŞ
Matruşkanın içinde özgürlük arayışı: Ayna,DOĞRU
Maket uçağı kaçıran sincap videosu gerçek mi?,YANLIŞ
Fotoğrafın 1900’lerde bir Türk kadınını gösterdiği iddiası,YANLIŞ
"Gazeteci Ayşenur Arslan’a ""Terör örgütü propagandası"" suçlamasıyla 7 yıl 6 aya kadar hapis talebi",DOĞRU
7 yıllık sürgün: Katalan lider Puigdemont ortaya çıktığı gün yine sırra kadem bastı,DOĞRU
Mauro Icardi Videoda İsmail Kartal’a mı Sesleniyor?,YANLIŞ
Partiler sandıktan gelen mesajı nasıl yorumluyor?,DOĞRU
İran'da öğrenciler neden zehirleniyor?,DOĞRU
"Finlandiya, 9 Milyon Öğrencinin Takdir Belgesi Alması Üzerine Türkiye’ye Heyet Gönderecek mi?",YANLIŞ
"Depremzedeler 2 yıldır konteynerlerde kalıyor: ""Geçinemiyoruz, yardım alamıyoruz""",DOĞRU
Video Bir Elektrikli Arabanın Patlama Anını mı Gösteriyor?,YANLIŞ
"ÇGD’den, Ankara’da gazetecilerin engellenmesi ve sözlü şiddete maruz kalmasına tepki: Hukuk tanımazlığa derhal son verin",DOĞRU
Görüntüler basketbol maçındaki “dünya dışı” varlığı mı gösteriyor?,YANLIŞ
Yozgat'ta firari FETÖ hükümlüsü yakalandı,DOĞRU
"Türkiye, İsrail ile ticari ilişkilerini neden şimdi kesti? Sonuçları ne olabilir?",DOĞRU
Futbolcu Yunus Akgün’e özel üretilen tişörtteki koordinatlar Pensilvanya’yı mı gösteriyor?,YANLIŞ
ABD’de kongreye sunulan H.R. 6666 adlı Covid-19 yasasıyla ilgili iddialar,YANLIŞ
CNN Türk ekranında yayınlanan videonun Rusya Ukrayna çatışmasından olduğu iddiası,YANLIŞ
Fethullah Gülen için cenaze töreni düzenlendi,DOĞRU
"Ahmet Özer, Can Atalay ve Tayfun Kahraman'ı ziyaret eden CHP'li Salıcı: Onları çıkaracağız",DOĞRU
MSB'nin paylaştığı videoda Deniz Harp Okulu Marşı’nın kesildiği iddiası,DOĞRU
Görüntülerin Hawaii orman yangınından olduğu iddiası,YANLIŞ
"“Şimdi ben, ölüm oldum. Dünyaların yok edicisi”: Oppenheimer kimdir?",DOĞRU
"Erdoğan, hayatını kaybeden İsmailağa Cemaati lideri Hasan Kılıç'ın cenazesine katıldı",DOĞRU
"İsveç, PCR Testi Yapmayı Durdurdu mu?",YANLIŞ
Depreme Berlin'den bir ağıt: Haydar'ın Dansı,DOĞRU
AK Partili Marie Antoinette,DOĞRU
Videonun yavru zürafaları gösterdiği iddiası,YANLIŞ
Suriyelilere bayram parası verildiği iddiası,YANLIŞ
Fotoğrafın seçimleri provoke eden grubun Yunanistan’da yakalandığını gösterdiği iddiası,YANLIŞ
Fotoğrafın yılbaşı ikramiyesinin Milli Piyango noterine çıktığını gösterdiği iddiası,YANLIŞ
2014 yılındaki bir gazetede Covid-19 salgınından bahsedildiği iddiası,YANLIŞ
